image_id,file_name,distortion,severity,snr_db,var,amount,ksize,angle
157046,000000157046.jpg,gauss_noise,low,21.8081,167.53,,,
157418,000000157418.jpg,gauss_noise,low,17.5846,260.97,,,
157767,000000157767.jpg,gauss_noise,low,21.2789,124.3,,,
158227,000000158227.jpg,gauss_noise,low,17.5468,246.52,,,
158660,000000158660.jpg,gauss_noise,low,18.494,178.54,,,
158956,000000158956.jpg,gauss_noise,low,18.9402,179.42,,,
159311,000000159311.jpg,gauss_noise,low,18.331,205.93,,,
159684,000000159684.jpg,gauss_noise,low,18.6752,232.1,,,
160556,000000160556.jpg,gauss_noise,low,14.5365,237.24,,,
160728,000000160728.jpg,gauss_noise,low,22.5794,145.85,,,
161008,000000161008.jpg,gauss_noise,low,13.5598,293.69,,,
161044,000000161044.jpg,gauss_noise,low,20.7399,234.07,,,
161397,000000161397.jpg,gauss_noise,low,20.8046,234.16,,,
161609,000000161609.jpg,gauss_noise,low,17.0887,155.83,,,
161861,000000161861.jpg,gauss_noise,low,19.8911,178.09,,,
161879,000000161879.jpg,gauss_noise,low,16.3003,256.99,,,
162092,000000162092.jpg,gauss_noise,low,14.2828,298.41,,,
162366,000000162366.jpg,gauss_noise,low,18.1888,265.2,,,
162543,000000162543.jpg,gauss_noise,low,21.1925,155.44,,,
162732,000000162732.jpg,gauss_noise,low,22.0792,134.13,,,
163117,000000163117.jpg,gauss_noise,low,23.5059,136.37,,,
163290,000000163290.jpg,gauss_noise,low,19.8852,232.14,,,
163314,000000163314.jpg,gauss_noise,low,17.0831,186.15,,,
163640,000000163640.jpg,gauss_noise,low,18.4056,229.57,,,
163746,000000163746.jpg,gauss_noise,low,20.4275,230.59,,,
164115,000000164115.jpg,gauss_noise,low,17.8306,205.62,,,
164602,000000164602.jpg,gauss_noise,low,20.8856,131.19,,,
164885,000000164885.jpg,gauss_noise,low,24.2551,192.87,,,
164969,000000164969.jpg,gauss_noise,low,21.5879,141.16,,,
165336,000000165336.jpg,gauss_noise,low,18.6836,285.82,,,
165351,000000165351.jpg,gauss_noise,low,19.2929,284.43,,,
165500,000000165500.jpg,gauss_noise,low,19.7486,200.88,,,
165681,000000165681.jpg,gauss_noise,low,16.7824,276.23,,,
166287,000000166287.jpg,gauss_noise,low,17.4839,211.83,,,
166391,000000166391.jpg,gauss_noise,low,20.2628,143.56,,,
166509,000000166509.jpg,gauss_noise,low,16.883,176.02,,,
166918,000000166918.jpg,gauss_noise,low,17.6267,250.02,,,
167240,000000167240.jpg,gauss_noise,low,20.5281,110.98,,,
167486,000000167486.jpg,gauss_noise,low,18.2824,121.25,,,
168330,000000168330.jpg,gauss_noise,low,15.043,242.36,,,
169169,000000169169.jpg,gauss_noise,low,18.6716,272.75,,,
170099,000000170099.jpg,gauss_noise,low,18.5066,257.31,,,
170116,000000170116.jpg,gauss_noise,low,19.7376,123.29,,,
171190,000000171190.jpg,gauss_noise,low,18.9615,153.7,,,
171757,000000171757.jpg,gauss_noise,low,16.6223,215.22,,,
172617,000000172617.jpg,gauss_noise,low,20.4072,195.95,,,
172648,000000172648.jpg,gauss_noise,low,21.3616,130.76,,,
172877,000000172877.jpg,gauss_noise,low,19.7755,157.57,,,
173004,000000173004.jpg,gauss_noise,low,16.9604,173.5,,,
173008,000000173008.jpg,gauss_noise,low,20.6522,139.43,,,
173057,000000173057.jpg,gauss_noise,low,19.3441,248.53,,,
173799,000000173799.jpg,gauss_noise,low,19.3136,211.04,,,
173830,000000173830.jpg,gauss_noise,low,21.0154,278.23,,,
174018,000000174018.jpg,gauss_noise,low,18.9687,195.56,,,
175364,000000175364.jpg,gauss_noise,low,19.1824,198.37,,,
175387,000000175387.jpg,gauss_noise,low,20.9965,247.64,,,
175443,000000175443.jpg,gauss_noise,low,14.8293,198.58,,,
176037,000000176037.jpg,gauss_noise,low,15.6376,218.95,,,
176232,000000176232.jpg,gauss_noise,low,23.0597,282.57,,,
176778,000000176778.jpg,gauss_noise,low,17.1361,259.57,,,
176857,000000176857.jpg,gauss_noise,low,19.0813,206.3,,,
176901,000000176901.jpg,gauss_noise,low,18.8765,296.62,,,
177714,000000177714.jpg,gauss_noise,low,17.5101,245.5,,,
177935,000000177935.jpg,gauss_noise,low,20.1253,162.89,,,
178028,000000178028.jpg,gauss_noise,low,15.9297,237.64,,,
178744,000000178744.jpg,gauss_noise,low,22.1001,141.72,,,
179392,000000179392.jpg,gauss_noise,low,18.8815,244.26,,,
179765,000000179765.jpg,gauss_noise,low,17.6746,244.02,,,
179898,000000179898.jpg,gauss_noise,low,19.0663,223.95,,,
180296,000000180296.jpg,gauss_noise,low,19.2828,243.58,,,
180792,000000180792.jpg,gauss_noise,low,20.275,188.73,,,
180878,000000180878.jpg,gauss_noise,low,17.5355,198.55,,,
181796,000000181796.jpg,gauss_noise,low,18.3031,254.55,,,
181969,000000181969.jpg,gauss_noise,low,19.2388,105.49,,,
182611,000000182611.jpg,gauss_noise,low,19.1623,142.68,,,
183246,000000183246.jpg,gauss_noise,low,25.8914,117.94,,,
183391,000000183391.jpg,gauss_noise,low,21.6186,116.75,,,
183500,000000183500.jpg,gauss_noise,low,24.3516,129.6,,,
185157,000000185157.jpg,gauss_noise,low,21.0105,227.51,,,
185409,000000185409.jpg,gauss_noise,low,19.4252,221.66,,,
185802,000000185802.jpg,gauss_noise,low,20.1181,232.79,,,
186042,000000186042.jpg,gauss_noise,low,20.1175,185.05,,,
186624,000000186624.jpg,gauss_noise,low,18.5627,273.48,,,
186637,000000186637.jpg,gauss_noise,low,17.8659,226.08,,,
186873,000000186873.jpg,gauss_noise,low,18.7272,161.41,,,
186980,000000186980.jpg,gauss_noise,low,18.4805,259.06,,,
187243,000000187243.jpg,gauss_noise,low,21.0603,252.0,,,
187734,000000187734.jpg,gauss_noise,low,18.7479,228.0,,,
188439,000000188439.jpg,gauss_noise,low,23.1426,102.22,,,
188465,000000188465.jpg,gauss_noise,low,14.9586,259.27,,,
189226,000000189226.jpg,gauss_noise,low,19.7298,166.46,,,
189436,000000189436.jpg,gauss_noise,low,23.3385,100.88,,,
189451,000000189451.jpg,gauss_noise,low,16.6763,255.27,,,
189698,000000189698.jpg,gauss_noise,low,19.6104,116.13,,,
189806,000000189806.jpg,gauss_noise,low,19.9262,214.03,,,
190140,000000190140.jpg,gauss_noise,low,17.8476,121.13,,,
190753,000000190753.jpg,gauss_noise,low,17.8516,265.26,,,
190923,000000190923.jpg,gauss_noise,low,20.8574,124.91,,,
191471,000000191471.jpg,gauss_noise,low,20.8951,252.5,,,
191580,000000191580.jpg,gauss_noise,low,18.671,281.68,,,
191614,000000191614.jpg,gauss_noise,low,22.1368,163.95,,,
192047,000000192047.jpg,gauss_noise,low,17.7628,277.32,,,
192871,000000192871.jpg,gauss_noise,low,17.8218,253.49,,,
193181,000000193181.jpg,gauss_noise,low,20.8686,153.7,,,
193245,000000193245.jpg,gauss_noise,low,23.8295,120.59,,,
193743,000000193743.jpg,gauss_noise,low,17.6581,162.52,,,
194216,000000194216.jpg,gauss_noise,low,14.975,259.88,,,
194471,000000194471.jpg,gauss_noise,low,23.6988,116.55,,,
194506,000000194506.jpg,gauss_noise,low,17.3049,282.5,,,
194724,000000194724.jpg,gauss_noise,low,17.2748,254.89,,,
194940,000000194940.jpg,gauss_noise,low,21.1871,131.33,,,
195754,000000195754.jpg,gauss_noise,low,14.0511,233.73,,,
196141,000000196141.jpg,gauss_noise,low,18.6976,222.11,,,
196185,000000196185.jpg,gauss_noise,low,24.1763,105.48,,,
197528,000000197528.jpg,gauss_noise,low,18.5637,284.53,,,
197796,000000197796.jpg,gauss_noise,low,21.4389,117.01,,,
199551,000000199551.jpg,gauss_noise,low,18.2723,232.08,,,
199681,000000199681.jpg,gauss_noise,low,13.3885,207.39,,,
200162,000000200162.jpg,gauss_noise,low,22.4737,136.36,,,
200252,000000200252.jpg,gauss_noise,low,18.6163,223.4,,,
200421,000000200421.jpg,gauss_noise,low,17.1856,123.49,,,
200667,000000200667.jpg,gauss_noise,low,21.4799,136.51,,,
200839,000000200839.jpg,gauss_noise,low,18.7343,266.32,,,
200961,000000200961.jpg,gauss_noise,low,18.907,286.24,,,
201775,000000201775.jpg,gauss_noise,low,19.7526,178.92,,,
202001,000000202001.jpg,gauss_noise,low,18.9964,235.9,,,
202228,000000202228.jpg,gauss_noise,low,21.913,139.5,,,
202445,000000202445.jpg,gauss_noise,low,22.2506,209.85,,,
203294,000000203294.jpg,gauss_noise,low,20.8904,122.13,,,
203546,000000203546.jpg,gauss_noise,low,18.9431,148.14,,,
203931,000000203931.jpg,gauss_noise,low,18.7208,239.87,,,
204186,000000204186.jpg,gauss_noise,low,16.5988,261.04,,,
204329,000000204329.jpg,gauss_noise,low,24.7634,167.54,,,
205324,000000205324.jpg,gauss_noise,low,19.9674,148.77,,,
205647,000000205647.jpg,gauss_noise,low,20.0218,298.9,,,
205834,000000205834.jpg,gauss_noise,low,19.0946,164.65,,,
206025,000000206025.jpg,gauss_noise,low,20.7206,214.44,,,
206411,000000206411.jpg,gauss_noise,low,17.3701,226.79,,,
206838,000000206838.jpg,gauss_noise,low,19.0029,284.71,,,
207306,000000207306.jpg,gauss_noise,low,16.3671,283.02,,,
207585,000000207585.jpg,gauss_noise,low,19.1574,209.39,,,
207728,000000207728.jpg,gauss_noise,low,20.736,252.77,,,
209747,000000209747.jpg,gauss_noise,low,23.8164,139.46,,,
209972,000000209972.jpg,gauss_noise,low,24.3489,106.53,,,
210030,000000210030.jpg,gauss_noise,low,19.8809,232.94,,,
210388,000000210388.jpg,gauss_noise,low,25.1283,126.97,,,
210789,000000210789.jpg,gauss_noise,low,18.8627,271.94,,,
211069,000000211069.jpg,gauss_noise,low,20.9181,101.83,,,
211674,000000211674.jpg,gauss_noise,low,21.9696,199.72,,,
212895,000000212895.jpg,gauss_noise,low,20.4273,196.34,,,
213035,000000213035.jpg,gauss_noise,low,18.7914,117.7,,,
213086,000000213086.jpg,gauss_noise,low,23.0367,107.58,,,
213422,000000213422.jpg,gauss_noise,low,17.1273,157.17,,,
213445,000000213445.jpg,gauss_noise,low,20.9648,138.86,,,
213593,000000213593.jpg,gauss_noise,low,10.9304,292.57,,,
213816,000000213816.jpg,gauss_noise,low,21.826,140.36,,,
214192,000000214192.jpg,gauss_noise,low,17.9931,245.51,,,
214720,000000214720.jpg,gauss_noise,low,22.8508,117.36,,,
215245,000000215245.jpg,gauss_noise,low,23.2726,141.14,,,
215259,000000215259.jpg,gauss_noise,low,23.2046,112.17,,,
215644,000000215644.jpg,gauss_noise,low,18.1841,191.82,,,
215778,000000215778.jpg,gauss_noise,low,21.9844,122.0,,,
216296,000000216296.jpg,gauss_noise,low,21.0876,113.68,,,
217219,000000217219.jpg,gauss_noise,low,18.3073,254.76,,,
217753,000000217753.jpg,gauss_noise,low,18.6563,225.95,,,
217948,000000217948.jpg,gauss_noise,low,14.0908,285.87,,,
218997,000000218997.jpg,gauss_noise,low,18.4568,193.41,,,
219271,000000219271.jpg,gauss_noise,low,21.9686,176.05,,,
219440,000000219440.jpg,gauss_noise,low,21.3493,112.65,,,
219578,000000219578.jpg,gauss_noise,low,19.5618,247.58,,,
220310,000000220310.jpg,gauss_noise,low,15.9807,239.64,,,
221017,000000221017.jpg,gauss_noise,low,18.0905,270.99,,,
221291,000000221291.jpg,gauss_noise,low,22.3472,234.74,,,
221708,000000221708.jpg,gauss_noise,low,21.0668,135.9,,,
222094,000000222094.jpg,gauss_noise,low,19.0779,252.26,,,
222299,000000222299.jpg,gauss_noise,low,17.4655,183.75,,,
222455,000000222455.jpg,gauss_noise,low,19.4888,278.98,,,
222825,000000222825.jpg,gauss_noise,low,18.5895,287.92,,,
222863,000000222863.jpg,gauss_noise,low,17.216,290.87,,,
223738,000000223738.jpg,gauss_noise,low,21.9192,135.62,,,
223747,000000223747.jpg,gauss_noise,low,15.6222,206.86,,,
223789,000000223789.jpg,gauss_noise,low,20.4756,222.77,,,
223959,000000223959.jpg,gauss_noise,low,19.7957,168.55,,,
224051,000000224051.jpg,gauss_noise,low,23.4344,202.73,,,
224093,000000224093.jpg,gauss_noise,low,18.9053,191.93,,,
224119,000000224119.jpg,gauss_noise,low,13.4676,240.34,,,
224664,000000224664.jpg,gauss_noise,low,21.2662,198.38,,,
225184,000000225184.jpg,gauss_noise,low,20.8646,106.76,,,
225532,000000225532.jpg,gauss_noise,low,20.8241,164.67,,,
226154,000000226154.jpg,gauss_noise,low,19.0872,203.08,,,
226883,000000226883.jpg,gauss_noise,low,18.8242,233.45,,,
227044,000000227044.jpg,gauss_noise,low,20.4798,209.71,,,
227187,000000227187.jpg,gauss_noise,low,19.5602,208.29,,,
227478,000000227478.jpg,gauss_noise,low,21.9142,112.94,,,
227482,000000227482.jpg,gauss_noise,low,16.1621,137.02,,,
227511,000000227511.jpg,gauss_noise,low,20.2755,225.22,,,
227765,000000227765.jpg,gauss_noise,low,19.8826,131.96,,,
227898,000000227898.jpg,gauss_noise,low,21.7777,176.43,,,
227985,000000227985.jpg,gauss_noise,low,18.053,265.03,,,
228981,000000228981.jpg,gauss_noise,low,19.5085,251.98,,,
229311,000000229311.jpg,gauss_noise,low,17.0872,227.42,,,
229601,000000229601.jpg,gauss_noise,low,21.1295,101.01,,,
229659,000000229659.jpg,gauss_noise,low,21.2771,156.7,,,
229948,000000229948.jpg,gauss_noise,low,18.5693,207.87,,,
229997,000000229997.jpg,gauss_noise,low,19.1372,177.03,,,
230166,000000230166.jpg,gauss_noise,low,19.7495,117.27,,,
230819,000000230819.jpg,gauss_noise,low,20.3923,167.28,,,
231088,000000231088.jpg,gauss_noise,low,18.5498,233.52,,,
231097,000000231097.jpg,gauss_noise,low,10.0298,278.24,,,
231339,000000231339.jpg,gauss_noise,low,18.2321,239.89,,,
232348,000000232348.jpg,gauss_noise,low,17.8615,286.52,,,
232563,000000232563.jpg,gauss_noise,low,15.9586,191.29,,,
233825,000000233825.jpg,gauss_noise,low,18.0402,184.05,,,
234607,000000234607.jpg,gauss_noise,low,21.4568,153.26,,,
235057,000000235057.jpg,gauss_noise,low,19.9333,100.82,,,
235836,000000235836.jpg,gauss_noise,low,20.7495,149.85,,,
235857,000000235857.jpg,gauss_noise,low,22.0088,127.17,,,
236166,000000236166.jpg,gauss_noise,low,20.0449,247.91,,,
236426,000000236426.jpg,gauss_noise,low,18.8579,237.65,,,
236599,000000236599.jpg,gauss_noise,low,18.798,288.46,,,
236784,000000236784.jpg,gauss_noise,low,21.6959,117.25,,,
236914,000000236914.jpg,gauss_noise,low,19.8091,195.36,,,
237118,000000237118.jpg,gauss_noise,low,20.5801,145.72,,,
237316,000000237316.jpg,gauss_noise,low,23.673,180.98,,,
237864,000000237864.jpg,gauss_noise,low,20.1005,203.56,,,
239041,000000239041.jpg,gauss_noise,low,16.01,189.28,,,
239274,000000239274.jpg,gauss_noise,low,21.6256,124.7,,,
239318,000000239318.jpg,gauss_noise,low,15.7968,223.03,,,
239347,000000239347.jpg,gauss_noise,low,17.8468,232.35,,,
240754,000000240754.jpg,gauss_noise,low,18.6075,265.97,,,
240940,000000240940.jpg,gauss_noise,low,20.9148,125.88,,,
241319,000000241319.jpg,gauss_noise,low,23.1703,139.4,,,
241602,000000241602.jpg,gauss_noise,low,22.3934,149.12,,,
241668,000000241668.jpg,gauss_noise,low,20.528,173.02,,,
241677,000000241677.jpg,gauss_noise,low,18.3708,226.34,,,
242287,000000242287.jpg,gauss_noise,low,21.9148,127.42,,,
242934,000000242934.jpg,gauss_noise,low,19.9363,114.02,,,
243204,000000243204.jpg,gauss_noise,low,17.1003,234.45,,,
243344,000000243344.jpg,gauss_noise,low,20.7807,100.86,,,
244019,000000244019.jpg,gauss_noise,low,19.8999,213.02,,,
244379,000000244379.jpg,gauss_noise,low,22.2204,139.73,,,
244496,000000244496.jpg,gauss_noise,low,16.3811,145.34,,,
244833,000000244833.jpg,gauss_noise,low,20.7387,137.43,,,
245026,000000245026.jpg,gauss_noise,low,17.5447,199.6,,,
246883,000000246883.jpg,gauss_noise,low,20.7683,236.47,,,
248334,000000248334.jpg,gauss_noise,low,16.6646,281.56,,,
248980,000000248980.jpg,gauss_noise,low,19.9152,299.54,,,
249025,000000249025.jpg,gauss_noise,low,19.8357,256.84,,,
249129,000000249129.jpg,gauss_noise,low,17.754,276.56,,,
249219,000000249219.jpg,gauss_noise,low,20.1962,217.29,,,
249550,000000249550.jpg,gauss_noise,low,22.046,152.22,,,
249786,000000249786.jpg,gauss_noise,low,22.5434,151.1,,,
250901,000000250901.jpg,gauss_noise,low,18.1468,156.62,,,
251119,000000251119.jpg,gauss_noise,low,17.4941,253.73,,,
251537,000000251537.jpg,gauss_noise,low,17.7807,257.2,,,
251824,000000251824.jpg,gauss_noise,low,21.7166,122.03,,,
252294,000000252294.jpg,gauss_noise,low,20.6008,162.42,,,
253386,000000253386.jpg,gauss_noise,low,11.4758,242.53,,,
253433,000000253433.jpg,gauss_noise,low,19.8725,140.89,,,
253452,000000253452.jpg,gauss_noise,low,17.4002,265.47,,,
253695,000000253695.jpg,gauss_noise,low,16.4647,299.07,,,
253742,000000253742.jpg,gauss_noise,low,18.2911,280.84,,,
253819,000000253819.jpg,gauss_noise,low,23.2335,162.42,,,
254016,000000254016.jpg,gauss_noise,low,20.5408,140.11,,,
255401,000000255401.jpg,gauss_noise,low,23.3895,135.08,,,
255483,000000255483.jpg,gauss_noise,low,23.6286,209.73,,,
255536,000000255536.jpg,gauss_noise,low,17.8132,291.35,,,
255747,000000255747.jpg,gauss_noise,low,17.8321,288.22,,,
255824,000000255824.jpg,gauss_noise,low,21.5505,191.98,,,
255912,000000255912.jpg,gauss_noise,low,17.5233,284.48,,,
255917,000000255917.jpg,gauss_noise,low,20.1777,299.17,,,
256518,000000256518.jpg,gauss_noise,low,20.7789,124.28,,,
256868,000000256868.jpg,gauss_noise,low,18.084,264.62,,,
256916,000000256916.jpg,gauss_noise,low,20.5398,122.49,,,
256941,000000256941.jpg,gauss_noise,low,12.9667,270.26,,,
257169,000000257169.jpg,gauss_noise,low,21.5416,179.71,,,
257478,000000257478.jpg,gauss_noise,low,17.7999,224.56,,,
258388,000000258388.jpg,gauss_noise,low,12.405,130.73,,,
259382,000000259382.jpg,gauss_noise,low,19.7061,159.19,,,
259571,000000259571.jpg,gauss_noise,low,17.7247,209.46,,,
259690,000000259690.jpg,gauss_noise,low,18.3528,299.72,,,
259830,000000259830.jpg,gauss_noise,low,20.4461,146.48,,,
260105,000000260105.jpg,gauss_noise,low,20.5228,193.76,,,
260470,000000260470.jpg,gauss_noise,low,18.3955,239.9,,,
260925,000000260925.jpg,gauss_noise,low,19.0465,162.83,,,
261061,000000261061.jpg,gauss_noise,low,18.1019,143.06,,,
261097,000000261097.jpg,gauss_noise,low,19.611,150.43,,,
261161,000000261161.jpg,gauss_noise,low,23.1612,100.88,,,
261982,000000261982.jpg,gauss_noise,low,22.0981,191.19,,,
262048,000000262048.jpg,gauss_noise,low,21.9481,187.0,,,
262440,000000262440.jpg,gauss_noise,low,16.3168,286.25,,,
262682,000000262682.jpg,gauss_noise,low,20.2496,110.41,,,
262938,000000262938.jpg,gauss_noise,low,18.8339,290.47,,,
263068,000000263068.jpg,gauss_noise,low,19.108,136.89,,,
263403,000000263403.jpg,gauss_noise,low,24.0624,130.69,,,
263425,000000263425.jpg,gauss_noise,low,16.5689,200.58,,,
263463,000000263463.jpg,gauss_noise,low,21.6447,151.01,,,
264335,000000264335.jpg,gauss_noise,low,21.5696,184.27,,,
264441,000000264441.jpg,gauss_noise,low,18.2004,134.06,,,
265108,000000265108.jpg,gauss_noise,low,19.5269,145.08,,,
265816,000000265816.jpg,gauss_noise,low,19.1104,279.34,,,
266082,000000266082.jpg,gauss_noise,low,20.5208,169.97,,,
266400,000000266400.jpg,gauss_noise,low,20.5973,299.26,,,
267191,000000267191.jpg,gauss_noise,low,18.4515,247.53,,,
267351,000000267351.jpg,gauss_noise,low,20.0887,247.19,,,
267537,000000267537.jpg,gauss_noise,low,19.4941,156.12,,,
267670,000000267670.jpg,gauss_noise,low,17.6223,299.65,,,
267933,000000267933.jpg,gauss_noise,low,18.8723,231.84,,,
267940,000000267940.jpg,gauss_noise,low,19.681,195.52,,,
268000,000000268000.jpg,gauss_noise,low,19.8698,206.35,,,
268729,000000268729.jpg,gauss_noise,low,17.9157,279.65,,,
268831,000000268831.jpg,gauss_noise,low,23.4929,221.36,,,
269113,000000269113.jpg,gauss_noise,low,17.5756,299.72,,,
269316,000000269316.jpg,gauss_noise,low,18.2237,234.87,,,
269682,000000269682.jpg,gauss_noise,low,19.1397,190.76,,,
270244,000000270244.jpg,gauss_noise,low,16.9585,168.78,,,
270297,000000270297.jpg,gauss_noise,low,21.9181,110.19,,,
270677,000000270677.jpg,gauss_noise,low,17.916,158.02,,,
271728,000000271728.jpg,gauss_noise,low,18.8782,187.35,,,
271997,000000271997.jpg,gauss_noise,low,19.974,200.43,,,
272136,000000272136.jpg,gauss_noise,low,16.2333,282.47,,,
273132,000000273132.jpg,gauss_noise,low,21.1818,180.24,,,
273198,000000273198.jpg,gauss_noise,low,20.2081,241.81,,,
273420,000000273420.jpg,gauss_noise,low,22.4481,132.33,,,
273617,000000273617.jpg,gauss_noise,low,16.3059,200.1,,,
273712,000000273712.jpg,gauss_noise,low,17.3665,276.1,,,
273760,000000273760.jpg,gauss_noise,low,20.4488,184.1,,,
274219,000000274219.jpg,gauss_noise,low,17.4024,299.56,,,
274272,000000274272.jpg,gauss_noise,low,20.3463,165.24,,,
274411,000000274411.jpg,gauss_noise,low,16.3832,195.51,,,
274460,000000274460.jpg,gauss_noise,low,21.6653,222.45,,,
275749,000000275749.jpg,gauss_noise,low,18.0052,220.31,,,
276024,000000276024.jpg,gauss_noise,low,21.5069,110.3,,,
276055,000000276055.jpg,gauss_noise,low,23.4227,106.38,,,
277020,000000277020.jpg,gauss_noise,low,17.3293,259.34,,,
277584,000000277584.jpg,gauss_noise,low,18.315,225.36,,,
278848,000000278848.jpg,gauss_noise,low,19.4105,169.69,,,
279145,000000279145.jpg,gauss_noise,low,17.1365,244.62,,,
279541,000000279541.jpg,gauss_noise,low,18.9675,142.0,,,
279714,000000279714.jpg,gauss_noise,low,22.7982,163.4,,,
279774,000000279774.jpg,gauss_noise,low,18.1044,275.08,,,
279927,000000279927.jpg,gauss_noise,low,24.3724,109.09,,,
280930,000000280930.jpg,gauss_noise,low,18.5211,236.14,,,
281929,000000281929.jpg,gauss_noise,low,21.9078,121.7,,,
282296,000000282296.jpg,gauss_noise,low,17.7087,140.82,,,
282912,000000282912.jpg,gauss_noise,low,17.9454,192.85,,,
283037,000000283037.jpg,gauss_noise,low,15.246,221.26,,,
283412,000000283412.jpg,gauss_noise,low,20.4277,236.39,,,
284445,000000284445.jpg,gauss_noise,low,19.8273,200.69,,,
284762,000000284762.jpg,gauss_noise,low,20.8455,292.41,,,
